,Ticker,Book/Price,E/P,EBIT/P,SALES/P,Total assets turnover,LT_Debit/Total_assets,ROA,RE/Total_Assets,NET PROFIT MARGIN,Market_Value/Book_Equity,SALES/PS
0,AIR,0.6597574944327883,0.024239858682978056,0.04434946211550455,1.118148118130446,1.0725465999870105,0.12573878028187307,0.04254075469247256,0.46983178541274273,0.03966331597432481,1.5157084359605912,1.118148118130446
1,AAL,-0.3372725016384924,-0.17132009023591618,-0.3657599042428956,2.568683861730882,0.44957648156227903,0.6346156739434606,-0.08295846058946545,-0.21935697413754193,-0.18452580148584433,-1.5849039373297003,2.568683861730882
2,PNW,0.7409129371600529,0.07761634426190579,0.10102343256651693,0.47717831470695377,0.17287627239319767,0.34731895174261296,0.036599639816386885,0.14588127138834486,0.2117100242255513,1.3496862449629203,0.47717831470695377
3,ABT,0.14420189674939018,0.028480297522902015,0.036112904481733765,0.17349580197977718,0.5728363210809085,0.24272567689770733,0.11923506569498378,0.307915314644396,0.2081485780615206,6.93472154348919,0.17349580197977718
4,AMD,0.04316377766250037,0.018205130714796076,0.02117598696047437,0.09461831694084714,1.3232949512843224,0.0281021016184878,0.2961591110395362,-0.11707866978017553,0.22380430814165753,23.167573696145123,0.09461831694084714
5,APD,0.2387870518615718,0.037019867542310785,0.039063887669105034,0.182057116211364,0.3843375826532436,0.28495636504437954,0.08246708762733067,0.5272830166200035,0.2145694081177952,4.187831761412734,0.182057116211364
6,ALK,0.5794470011491071,0.07286915720843809,-0.036587024539801546,0.9415060981575599,0.44269228012328865,0.24743745968030967,-0.01720306788043868,0.28528420901727475,-0.038860103626943004,1.7257833727966323,0.9415060981575599
7,ATRI,0.19243104251046986,0.026037299465335423,0.02839014815699952,0.1299769701248081,0.6174007722701149,0.0,0.13485542385057472,1.3369701867816093,0.21842444957547774,5.196666748534565,0.1299769701248081
8,MATX,0.45171934558399235,0.23173030579048096,0.30645611354480756,1.0634124668470943,1.0628740082857222,0.2320814491890282,0.29815968150690425,0.3581273185129024,0.28818179502203656,2.2137639438646994,1.0634124668470943
9,ALX,0.19000910293066825,0.09999608079755544,0.057318899936292265,0.15507403945124845,0.1480985513285176,0.7853753506733288,0.0547406005179728,0.15400459063266678,0.36962279527329883,5.262905748072956,0.15507403945124845
10,HON,0.13004626282519902,0.03881288106937654,0.04740606134222479,0.2408611702883432,0.5334574220567706,0.23423297657825345,0.10499457111834962,0.6193888630370715,0.19681902768085602,7.689571220851957,0.2408611702883432
11,SWKS,0.19447367429795304,0.05500743920270016,0.062144491983187986,0.1875715862180574,0.5947245276869172,0.27705542039647524,0.1970386580837417,0.6027331882151629,0.3313107983793623,5.142084159256951,0.1875715862180574
12,HES,0.27474417566769294,0.024378094317181007,0.08756925472075036,0.3258989245658205,0.3642700463075798,0.4160370460638557,0.09787960029246892,-0.0013161101632951499,0.2687006556938311,3.639749587301587,0.3258989245658205
13,ABM,0.5432887198717337,0.042640669475391475,0.13720639805858348,2.1028636096153868,1.4040394932599973,0.21897119156034445,0.09160993643208151,0.19331860601415626,0.06524740712198566,1.8406419338801887,2.1028636096153868
14,PRI,0.3451334083336088,0.061876221570493314,0.10601111374547156,0.44908218575962405,0.16806391625297248,0.1256357367258395,0.0396734573478268,0.12881382339002567,0.2360617212329485,2.8974303149273566,0.44908218575962405
15,ECOL,0.6250967445956691,0.005343605765447246,0.036947674715483284,0.9892238785586743,0.5472483075753933,0.4296614929228902,0.02043981437887934,-0.10374942256499675,0.03735016462533945,1.5997523721657345,0.9892238785586743
